transaction_id,account_id,transaction_date,transaction_time,amount,merchant_name,merchant_category,location,card_present,fraud_type,risk_score
TXN005961,ACC42295,2025-10-17,18:25:03,213.90,Money Withdrawal,Cash,New York NY USA,false,counterfeit_merchant,88
TXN005962,ACC99960,2025-10-20,08:35:05,6078.41,Gold & Gems,Jewelry,Houston TX USA,false,card_testing,94
TXN005963,ACC22351,2025-10-31,13:22:01,350.40,International Wire Transfer,Financial Services,Beijing China,false,counterfeit_merchant,89
TXN005964,ACC32355,2025-10-22,06:34:19,5501.17,Subscription Services Pro,Online Services,Berlin Germany,true,card_not_present,90
TXN005965,ACC60618,2025-10-19,10:48:03,2246.12,Travel Agency Pro,Travel,Chicago IL USA,false,recurring_fraud,79
TXN005966,ACC25341,2025-11-12,22:58:43,1198.84,Web Services Plus,Online Services,Buenos Aires Argentina,false,counterfeit_merchant,83
TXN005967,ACC16860,2025-11-06,10:02:19,2790.77,ATM Withdrawal,Cash,Nairobi Kenya,false,card_testing,87
TXN005968,ACC26013,2025-10-17,20:16:33,1731.59,Trendy Wear,Fashion,Mumbai India,false,account_takeover,87
TXN005969,ACC64325,2025-10-19,23:23:19,914.70,Cloud Services,Online Services,Cairo Egypt,false,card_not_present,98
TXN005970,ACC88841,2025-10-15,23:43:13,3809.86,Online Casino Games,Gambling,Los Angeles CA USA,false,friendly_fraud,96
TXN005971,ACC56083,2025-10-30,02:36:46,104.10,Luxury Watches Ltd,Jewelry,Malta,false,wire_fraud,93
TXN005972,ACC10633,2025-11-06,10:29:24,533.93,Gadget Store,Electronics,Houston TX USA,false,duplicate_location,98
TXN005973,ACC63137,2025-11-07,22:32:35,1291.52,Web Services Plus,Online Services,Houston TX USA,true,recurring_fraud,95
TXN005974,ACC13774,2025-10-25,18:35:38,5260.42,Crypto Market Pro,Cryptocurrency,Mexico City Mexico,true,unauthorized_transaction,95
TXN005975,ACC16250,2025-10-23,18:58:44,3509.29,Web Services Plus,Online Services,Madrid Spain,false,synthetic_identity,97
TXN005976,ACC20231,2025-10-23,06:36:00,64.52,Web Services Plus,Online Services,Cairo Egypt,false,card_testing,89
TXN005977,ACC14155,2025-11-07,04:07:44,1355.46,Money Withdrawal,Cash,Melbourne Australia,false,skimming_attack,88
TXN005978,ACC57494,2025-11-03,20:24:26,858.10,Gadget Store,Electronics,Mexico City Mexico,false,synthetic_identity,92
TXN005979,ACC59645,2025-10-24,18:32:49,1503.73,Designer Handbags,Fashion,Mumbai India,false,card_testing,94
TXN005980,ACC89357,2025-10-20,12:58:03,502.56,Casino Royal,Gambling,Berlin Germany,false,account_takeover,92
TXN005981,ACC78265,2025-10-28,11:09:07,1736.36,Diamond Gallery,Jewelry,Cairo Egypt,true,chargeback_fraud,97
TXN005982,ACC23232,2025-10-26,20:44:07,1835.86,Gadget Store,Electronics,Melbourne Australia,false,unauthorized_transaction,86
TXN005983,ACC41923,2025-11-11,23:26:16,1303.32,Travel Agency Pro,Travel,Dubai UAE,false,identity_theft,92
TXN005984,ACC14751,2025-11-11,21:50:46,2763.52,Retail Galaxy,Retail,Chicago IL USA,false,recurring_fraud,82
TXN005985,ACC81940,2025-11-08,14:34:18,433.02,International Wire Transfer,Financial Services,Chicago IL USA,false,skimming_attack,93
TXN005986,ACC68255,2025-11-12,14:27:01,6661.83,Crypto Market Pro,Cryptocurrency,Lagos Nigeria,false,unauthorized_transaction,90
TXN005987,ACC38079,2025-10-30,07:05:45,1758.68,Online Casino Games,Gambling,Dubai UAE,true,recurring_fraud,89
TXN005988,ACC80958,2025-10-19,21:34:36,648.18,Cash Advance,Cash,Toronto Canada,false,chargeback_fraud,85
TXN005989,ACC20188,2025-11-14,19:50:33,173.30,Travel Agency Pro,Travel,Sydney Australia,false,phishing_scam,87
TXN005990,ACC77577,2025-10-30,07:32:18,1360.40,Fashion Elite,Fashion,Rome Italy,false,card_testing,96
TXN005991,ACC47199,2025-10-27,23:56:17,1524.72,International Wire Transfer,Financial Services,London UK,false,unauthorized_transaction,99
TXN005992,ACC86172,2025-10-15,09:33:27,954.45,Diamond Gallery,Jewelry,London UK,false,phishing_scam,85
TXN005993,ACC54994,2025-10-17,22:47:50,276.06,Hotel Booking Express,Travel,Dubai UAE,true,recurring_fraud,97
TXN005994,ACC85355,2025-10-22,08:16:05,1803.07,Lucky Games Online,Gambling,Mexico City Mexico,false,counterfeit_merchant,94
TXN005995,ACC65225,2025-10-23,20:47:04,368.51,Digital World,Electronics,Seoul South Korea,false,recurring_fraud,87
TXN005996,ACC57315,2025-10-16,11:17:00,1437.06,Tech Gadgets Pro,Electronics,Mumbai India,false,card_not_present,89
TXN005997,ACC42983,2025-11-12,13:14:39,343.56,Finance Direct,Financial Services,Cairo Egypt,false,stolen_card,86
TXN005998,ACC73910,2025-10-30,23:47:25,7305.23,Digital World,Electronics,Chicago IL USA,true,identity_theft,97
TXN005999,ACC49040,2025-11-07,05:09:49,640.72,Digital World,Electronics,Chicago IL USA,false,unauthorized_transaction,74
TXN006000,ACC23663,2025-11-05,01:35:59,4945.58,Shopping Express,Retail,Malta,true,account_takeover,89
TXN006001,ACC19238,2025-10-18,22:01:51,527.54,Digital Platform,Online Services,Istanbul Turkey,false,wire_fraud,90
TXN006002,ACC43264,2025-10-21,07:59:49,297.50,Trendy Wear,Fashion,Tokyo Japan,false,card_testing,97
TXN006003,ACC24437,2025-10-20,02:36:44,704.25,Subscription Services Pro,Online Services,Mexico City Mexico,false,card_testing,79
TXN006004,ACC79301,2025-10-30,14:56:10,2787.34,International Wire Transfer,Financial Services,Buenos Aires Argentina,false,stolen_card,85
TXN006005,ACC81690,2025-10-29,23:53:29,300.86,Bitcoin Hub,Cryptocurrency,Rome Italy,true,synthetic_identity,95
TXN006006,ACC81235,2025-10-29,06:46:43,971.66,Airline Tickets Global,Travel,Chicago IL USA,false,recurring_fraud,87
TXN006007,ACC24144,2025-11-14,15:08:56,1036.52,Lucky Games Online,Gambling,Toronto Canada,false,stolen_card,94
TXN006008,ACC52075,2025-10-16,08:28:32,1413.73,Trendy Wear,Fashion,Singapore,false,card_not_present,97
TXN006009,ACC61699,2025-10-30,00:50:35,7666.42,Cloud Services,Online Services,Seoul South Korea,false,duplicate_location,92
TXN006010,ACC79627,2025-10-28,14:01:55,5785.93,Poker Masters,Gambling,Dubai UAE,false,account_takeover,93
TXN006011,ACC13031,2025-10-27,02:57:38,1167.74,Style Boutique,Fashion,Toronto Canada,false,synthetic_identity,90
TXN006012,ACC62490,2025-10-20,09:01:12,832.08,Retail Galaxy,Retail,Moscow Russia,false,synthetic_identity,98
TXN006013,ACC97002,2025-10-21,07:26:10,8688.62,Digital World,Electronics,London UK,false,counterfeit_merchant,92
TXN006014,ACC79926,2025-11-01,05:59:30,464.40,Bitcoin Hub,Cryptocurrency,So Paulo Brazil,false,counterfeit_merchant,75
TXN006015,ACC73032,2025-10-26,04:10:00,1621.96,Money Withdrawal,Cash,Singapore,false,card_testing,88
TXN006016,ACC10902,2025-10-24,10:55:53,3211.08,Luxury Fashion,Fashion,Hong Kong,false,recurring_fraud,97
TXN006017,ACC48522,2025-11-04,23:02:00,1632.06,SuperMart Online,Retail,Buenos Aires Argentina,true,chargeback_fraud,85
TXN006018,ACC84345,2025-10-30,19:10:57,463.67,Fashion Elite,Fashion,Sydney Australia,false,chargeback_fraud,89
TXN006019,ACC75735,2025-10-29,04:57:30,76.49,Premium Electronics,Electronics,Hong Kong,false,friendly_fraud,85
TXN006020,ACC49608,2025-10-28,05:08:09,1046.13,Electronics Express,Electronics,Istanbul Turkey,false,phishing_scam,85
TXN006021,ACC92354,2025-10-15,04:28:05,9656.08,Style Boutique,Fashion,Paris France,false,wire_fraud,72
TXN006022,ACC88891,2025-10-20,04:23:21,1112.52,Retail Galaxy,Retail,So Paulo Brazil,true,wire_fraud,91
TXN006023,ACC59235,2025-10-23,06:10:29,728.45,Retail Galaxy,Retail,New York NY USA,false,friendly_fraud,99
TXN006024,ACC34981,2025-10-29,08:18:02,6524.55,Travel Agency Pro,Travel,Berlin Germany,false,identity_theft,96
TXN006025,ACC24768,2025-10-20,16:02:09,2661.34,Poker Masters,Gambling,Vancouver Canada,false,stolen_card,86
TXN006026,ACC24173,2025-11-13,07:12:18,1180.31,Finance Direct,Financial Services,Vancouver Canada,false,duplicate_location,89
TXN006027,ACC83809,2025-11-11,17:53:08,6119.01,Cloud Services,Online Services,Istanbul Turkey,false,skimming_attack,99
TXN006028,ACC56762,2025-11-09,21:03:55,1305.15,Retail Galaxy,Retail,Vancouver Canada,false,account_takeover,97
TXN006029,ACC94398,2025-11-02,05:29:07,1993.68,Shopping Express,Retail,Melbourne Australia,false,chargeback_fraud,71
TXN006030,ACC30397,2025-11-06,16:36:33,1333.27,ATM Withdrawal,Cash,Nairobi Kenya,false,counterfeit_merchant,99
TXN006031,ACC91634,2025-10-18,14:53:34,1447.92,Diamond Gallery,Jewelry,London UK,false,wire_fraud,85
TXN006032,ACC78027,2025-10-23,21:03:46,425.72,SuperMart Online,Retail,Beijing China,false,duplicate_location,94
TXN006033,ACC53371,2025-10-15,03:23:38,8676.45,Cloud Services,Online Services,Tokyo Japan,false,synthetic_identity,96
TXN006034,ACC39833,2025-10-20,06:04:00,541.32,Online Casino Games,Gambling,Dubai UAE,false,wire_fraud,93
TXN006035,ACC40106,2025-10-20,01:00:56,931.90,Jewel Paradise,Jewelry,Berlin Germany,false,chargeback_fraud,92
TXN006036,ACC63129,2025-11-11,04:53:13,7070.27,Money Transfer Plus,Financial Services,Buenos Aires Argentina,false,chargeback_fraud,98
TXN006037,ACC18417,2025-10-18,22:43:20,493.13,Money Withdrawal,Cash,Berlin Germany,false,card_not_present,91
TXN006038,ACC96678,2025-10-25,05:02:24,411.92,Retail Galaxy,Retail,So Paulo Brazil,false,counterfeit_merchant,95
TXN006039,ACC99492,2025-10-31,13:59:19,3533.54,Money Withdrawal,Cash,Rome Italy,false,stolen_card,82
TXN006040,ACC43564,2025-10-28,14:35:04,853.34,Electronics Express,Electronics,Toronto Canada,false,counterfeit_merchant,97
TXN006041,ACC12015,2025-10-20,04:49:14,3509.14,Travel Agency Pro,Travel,Moscow Russia,false,skimming_attack,81
TXN006042,ACC89479,2025-10-27,15:08:43,5333.43,Crypto Exchange Max,Cryptocurrency,Rome Italy,false,phishing_scam,93
TXN006043,ACC49161,2025-10-22,05:19:25,1881.41,Online Casino Games,Gambling,Toronto Canada,false,stolen_card,90
TXN006044,ACC49789,2025-10-20,18:30:15,567.66,Fashion Elite,Fashion,Rome Italy,false,card_not_present,77
TXN006045,ACC24959,2025-11-01,22:38:47,3630.20,Trendy Wear,Fashion,Vancouver Canada,false,card_testing,85
TXN006046,ACC99784,2025-10-28,20:10:03,606.03,Premium Electronics,Electronics,So Paulo Brazil,false,card_not_present,71
TXN006047,ACC33238,2025-11-11,03:54:10,453.13,Bet Palace,Gambling,Mumbai India,false,account_takeover,98
TXN006048,ACC96444,2025-11-03,09:41:36,2857.59,Hotel Booking Express,Travel,Moscow Russia,true,phishing_scam,94
TXN006049,ACC68820,2025-10-29,01:16:28,1629.00,Cash Advance,Cash,Singapore,false,stolen_card,92
TXN006050,ACC33742,2025-11-03,14:49:58,486.26,Airline Tickets Global,Travel,Lagos Nigeria,false,wire_fraud,85
TXN006051,ACC59307,2025-11-08,14:58:58,5793.48,Casino Royal,Gambling,London UK,false,wire_fraud,91
TXN006052,ACC63519,2025-10-25,01:15:54,668.93,Crypto Market Pro,Cryptocurrency,Rome Italy,false,phishing_scam,96
TXN006053,ACC53349,2025-10-18,12:11:00,1707.28,Tech Haven,Electronics,Los Angeles CA USA,false,phishing_scam,92
TXN006054,ACC14106,2025-10-20,17:39:45,1956.28,Gadget Store,Electronics,Mexico City Mexico,false,card_not_present,91
TXN006055,ACC80971,2025-11-03,04:00:34,287.09,Shopping Express,Retail,Berlin Germany,false,friendly_fraud,87
TXN006056,ACC50807,2025-11-07,09:51:54,1361.34,Casino Royal,Gambling,Istanbul Turkey,false,stolen_card,96
TXN006057,ACC41929,2025-11-07,15:41:41,1495.61,Cloud Services,Online Services,Paris France,false,unauthorized_transaction,85
TXN006058,ACC67434,2025-10-31,13:33:47,8999.82,Finance Direct,Financial Services,Vancouver Canada,true,unauthorized_transaction,88
TXN006059,ACC32157,2025-10-28,01:54:12,112.17,Digital World,Electronics,Singapore,true,duplicate_location,96
TXN006060,ACC74380,2025-10-23,14:37:42,7881.87,Poker Masters,Gambling,Houston TX USA,false,friendly_fraud,96
TXN006061,ACC76168,2025-11-03,12:23:28,3697.86,Retail Galaxy,Retail,Seoul South Korea,false,recurring_fraud,88
TXN006062,ACC10082,2025-10-19,03:11:49,299.08,Crypto Exchange Max,Cryptocurrency,Rome Italy,false,duplicate_location,94
TXN006063,ACC88510,2025-10-19,04:56:30,1948.74,Crypto Exchange Max,Cryptocurrency,Buenos Aires Argentina,false,phishing_scam,70
TXN006064,ACC79270,2025-11-14,01:28:36,313.14,Diamond Gallery,Jewelry,Melbourne Australia,false,skimming_attack,90
TXN006065,ACC80311,2025-10-15,20:37:50,1994.97,Fashion Elite,Fashion,Dubai UAE,true,identity_theft,88
TXN006066,ACC99157,2025-10-15,04:38:21,237.04,Money Transfer Plus,Financial Services,Vancouver Canada,false,unauthorized_transaction,76
TXN006067,ACC44211,2025-10-15,14:41:58,8946.93,Finance Direct,Financial Services,Vancouver Canada,true,synthetic_identity,90
TXN006068,ACC65375,2025-10-26,18:50:57,7077.58,Hotel Booking Express,Travel,Los Angeles CA USA,false,skimming_attack,87
TXN006069,ACC94124,2025-10-30,21:42:57,151.52,Casino Royal,Gambling,Berlin Germany,false,synthetic_identity,97
TXN006070,ACC44535,2025-11-07,08:27:07,1275.55,SuperMart Online,Retail,Cairo Egypt,false,phishing_scam,96
TXN006071,ACC90359,2025-10-25,09:40:05,4977.40,Subscription Services Pro,Online Services,Singapore,false,skimming_attack,88
TXN006072,ACC39079,2025-10-29,21:14:31,4915.25,Digital Platform,Online Services,Chicago IL USA,false,counterfeit_merchant,87
TXN006073,ACC34699,2025-11-07,18:27:01,306.69,Diamond Gallery,Jewelry,Dubai UAE,false,card_not_present,94
TXN006074,ACC69970,2025-11-07,02:27:54,9917.48,Crypto Exchange Max,Cryptocurrency,Sydney Australia,false,card_testing,86
TXN006075,ACC28144,2025-10-27,16:00:01,1842.87,Casino Royal,Gambling,So Paulo Brazil,false,unauthorized_transaction,93
TXN006076,ACC69060,2025-11-03,17:02:06,3266.52,Travel Agency Pro,Travel,Malta,false,stolen_card,93
TXN006077,ACC86446,2025-11-05,04:32:41,4394.00,Travel Agency Pro,Travel,Sydney Australia,false,skimming_attack,74
TXN006078,ACC12644,2025-10-23,14:27:27,221.75,SuperMart Online,Retail,Berlin Germany,false,stolen_card,97
TXN006079,ACC85406,2025-10-26,18:56:45,5554.48,Hotel Booking Express,Travel,London UK,false,stolen_card,91
TXN006080,ACC12529,2025-11-08,12:57:54,781.01,Money Withdrawal,Cash,Nairobi Kenya,true,counterfeit_merchant,88
TXN006081,ACC90954,2025-10-17,09:15:39,1195.12,Finance Direct,Financial Services,New York NY USA,false,identity_theft,95
TXN006082,ACC69884,2025-10-24,05:55:16,8885.20,Crypto Market Pro,Cryptocurrency,Cairo Egypt,false,account_takeover,93
TXN006083,ACC57132,2025-10-18,08:30:39,103.00,Web Services Plus,Online Services,Sydney Australia,false,skimming_attack,72
TXN006084,ACC92335,2025-10-19,05:10:11,9196.97,Bet Palace,Gambling,New York NY USA,true,friendly_fraud,94
TXN006085,ACC17034,2025-10-17,18:07:47,7577.17,Bet Palace,Gambling,Rome Italy,false,friendly_fraud,87
TXN006086,ACC47809,2025-10-25,01:11:39,570.24,International Wire Transfer,Financial Services,New York NY USA,false,duplicate_location,90
TXN006087,ACC93464,2025-10-29,13:50:40,1273.51,Online Casino Games,Gambling,Hong Kong,true,friendly_fraud,76
TXN006088,ACC80123,2025-10-26,09:50:57,2786.30,Cloud Services,Online Services,Seoul South Korea,false,recurring_fraud,72
TXN006089,ACC46666,2025-10-31,04:06:07,1537.11,Finance Direct,Financial Services,Dubai UAE,false,friendly_fraud,90
TXN006090,ACC30670,2025-10-19,20:21:00,3650.08,Electronics Express,Electronics,Malta,false,card_testing,96
TXN006091,ACC83537,2025-10-27,03:13:31,2911.44,Precious Stones Co,Jewelry,Los Angeles CA USA,false,synthetic_identity,92
TXN006092,ACC30542,2025-11-02,10:41:39,6553.63,Airline Tickets Global,Travel,Melbourne Australia,false,stolen_card,95
TXN006093,ACC19329,2025-11-04,14:02:39,6440.05,Diamond Gallery,Jewelry,Berlin Germany,false,wire_fraud,86
TXN006094,ACC93464,2025-11-08,03:27:04,3748.48,Hotel Booking Express,Travel,Berlin Germany,false,counterfeit_merchant,99
TXN006095,ACC18111,2025-10-21,16:24:04,1407.57,ATM Withdrawal,Cash,Nairobi Kenya,false,duplicate_location,90
TXN006096,ACC87887,2025-11-06,19:47:44,1315.01,Travel Agency Pro,Travel,Rome Italy,false,synthetic_identity,87
TXN006097,ACC27185,2025-11-04,13:11:56,1556.93,Digital Coin Trade,Cryptocurrency,Nairobi Kenya,false,synthetic_identity,91
TXN006098,ACC89390,2025-10-31,21:00:59,237.95,SuperMart Online,Retail,Vancouver Canada,false,skimming_attack,96
TXN006099,ACC47797,2025-11-03,09:48:35,1119.21,Digital Coin Trade,Cryptocurrency,Melbourne Australia,false,recurring_fraud,99
TXN006100,ACC74189,2025-11-06,01:32:10,955.88,Cloud Services,Online Services,Melbourne Australia,false,phishing_scam,96
TXN006101,ACC30366,2025-11-03,03:41:37,499.40,Digital Coin Trade,Cryptocurrency,New York NY USA,false,identity_theft,95
TXN006102,ACC55291,2025-11-12,02:26:54,957.39,Fashion Elite,Fashion,So Paulo Brazil,false,card_testing,82
TXN006103,ACC59451,2025-10-15,15:34:02,1795.25,Style Boutique,Fashion,Moscow Russia,false,friendly_fraud,99
TXN006104,ACC91763,2025-10-17,18:11:41,258.78,Lucky Games Online,Gambling,Lagos Nigeria,false,identity_theft,97
TXN006105,ACC37085,2025-11-07,10:21:43,2465.99,Travel Agency Pro,Travel,Hong Kong,false,wire_fraud,89
TXN006106,ACC58269,2025-10-18,10:59:48,397.07,Premium Electronics,Electronics,Madrid Spain,false,unauthorized_transaction,89
TXN006107,ACC38143,2025-11-04,14:09:36,686.91,Luxury Fashion,Fashion,London UK,false,stolen_card,92
TXN006108,ACC10485,2025-10-29,13:04:25,1283.54,Luxury Fashion,Fashion,Malta,false,wire_fraud,90
TXN006109,ACC84329,2025-10-22,04:13:43,1156.08,Cloud Services,Online Services,Dubai UAE,true,counterfeit_merchant,95
TXN006110,ACC36061,2025-11-03,20:06:56,808.74,Finance Direct,Financial Services,London UK,false,phishing_scam,98
TXN006111,ACC66049,2025-10-28,03:29:44,1603.96,Bitcoin Hub,Cryptocurrency,Los Angeles CA USA,false,identity_theft,88
TXN006112,ACC90059,2025-11-11,18:00:37,1672.80,Bet Palace,Gambling,Mexico City Mexico,true,stolen_card,86
TXN006113,ACC60026,2025-11-05,13:04:06,1015.86,Poker Masters,Gambling,Singapore,false,friendly_fraud,85
TXN006114,ACC64675,2025-10-17,12:58:19,483.70,ATM Withdrawal,Cash,Istanbul Turkey,false,duplicate_location,84
TXN006115,ACC28061,2025-11-13,11:19:33,915.78,Cloud Services,Online Services,Beijing China,false,account_takeover,91
TXN006116,ACC24974,2025-11-14,13:55:03,1325.61,Web Services Plus,Online Services,Cairo Egypt,false,friendly_fraud,87
TXN006117,ACC37507,2025-11-10,17:28:27,5453.91,Money Transfer Plus,Financial Services,Lagos Nigeria,false,wire_fraud,96
TXN006118,ACC28450,2025-10-31,19:49:14,757.17,Bitcoin Hub,Cryptocurrency,Vancouver Canada,false,chargeback_fraud,87
TXN006119,ACC93472,2025-11-05,22:24:46,810.96,Subscription Services Pro,Online Services,Chicago IL USA,false,duplicate_location,99
TXN006120,ACC50445,2025-11-12,03:23:45,89.99,Crypto Exchange Max,Cryptocurrency,Paris France,false,counterfeit_merchant,92
TXN006121,ACC14410,2025-10-20,22:03:19,1453.01,Poker Masters,Gambling,Vancouver Canada,false,identity_theft,99
TXN006122,ACC95340,2025-10-25,17:41:54,1120.44,Style Boutique,Fashion,Hong Kong,true,account_takeover,99
TXN006123,ACC48116,2025-10-27,17:37:56,507.87,Digital Platform,Online Services,Chicago IL USA,false,account_takeover,70
TXN006124,ACC63802,2025-11-02,02:35:44,5525.76,Travel Agency Pro,Travel,So Paulo Brazil,false,account_takeover,76
TXN006125,ACC27105,2025-11-04,12:56:33,1289.18,Casino Royal,Gambling,Nairobi Kenya,false,counterfeit_merchant,95
TXN006126,ACC37130,2025-10-17,13:52:40,1018.14,Digital Platform,Online Services,Los Angeles CA USA,false,account_takeover,93
TXN006127,ACC19759,2025-10-16,03:27:25,1230.36,Tech Gadgets Pro,Electronics,So Paulo Brazil,true,synthetic_identity,93
TXN006128,ACC93265,2025-11-02,16:11:52,698.98,Tech Gadgets Pro,Electronics,Seoul South Korea,false,synthetic_identity,86
TXN006129,ACC87859,2025-11-01,20:48:20,5311.30,SuperMart Online,Retail,Lagos Nigeria,false,synthetic_identity,99
TXN006130,ACC48029,2025-11-09,17:48:25,201.46,Digital Platform,Online Services,Rome Italy,false,identity_theft,86
TXN006131,ACC99665,2025-11-02,17:06:06,877.43,Bitcoin Hub,Cryptocurrency,Nairobi Kenya,true,chargeback_fraud,98
TXN006132,ACC77390,2025-10-16,11:54:52,685.52,Web Services Plus,Online Services,Los Angeles CA USA,false,chargeback_fraud,94
TXN006133,ACC84861,2025-11-05,10:03:52,9097.48,Money Withdrawal,Cash,Buenos Aires Argentina,true,skimming_attack,94
TXN006134,ACC56974,2025-10-26,12:22:29,129.52,Digital World,Electronics,Dubai UAE,false,stolen_card,96
TXN006135,ACC67817,2025-11-13,07:22:22,3071.43,Designer Handbags,Fashion,Mumbai India,true,identity_theft,92
